"svspp","stocks","biomass","treatment","year","total","ztotal"
"36","north","no","NYY","2015","0",NA
"36","north","no","NYY","2016","0",NA
"36","north","no","NYY","2017","0",NA
"36","north","no","NYY","2018","0",NA
"36","north","no","YYY","1976","0",NA
"36","north","no","YYY","1977","0",NA
"36","north","no","YYY","1978","0",NA
"36","north","no","YYY","1979","0",NA
"36","north","no","YYY","1980","0",NA
"36","north","no","YYY","1981","0",NA
"36","north","no","YYY","1982","0",NA
"36","north","no","YYY","1983","0",NA
"36","north","no","YYY","1984","0",NA
"36","north","no","YYY","1985","0",NA
"36","north","no","YYY","1986","0",NA
"36","north","no","YYY","1987","0",NA
"36","north","no","YYY","1988","0",NA
"36","north","no","YYY","1989","0",NA
"36","north","no","YYY","1990","0",NA
"36","north","no","YYY","1991","0",NA
"36","north","no","YYY","1992","0",NA
"36","north","no","YYY","1993","0",NA
"36","north","no","YYY","1994","0",NA
"36","north","no","YYY","1995","0",NA
"36","north","no","YYY","1996","0",NA
"36","north","no","YYY","1997","0",NA
"36","north","no","YYY","1998","0",NA
"36","north","no","YYY","1999","0",NA
"36","north","no","YYY","2000","0",NA
"36","north","no","YYY","2001","0",NA
"36","north","no","YYY","2002","0",NA
"36","north","no","YYY","2003","0",NA
"36","north","no","YYY","2004","0",NA
"36","north","no","YYY","2005","0",NA
"36","north","no","YYY","2006","0",NA
"36","north","no","YYY","2007","0",NA
"36","north","no","YYY","2008","0",NA
"36","north","no","YYY","2009","0",NA
"36","north","no","YYY","2010","0",NA
"36","north","no","YYY","2011","0",NA
"36","north","no","YYY","2012","0",NA
"36","north","no","YYY","2013","0",NA
"36","north","no","YYY","2014","0",NA
"36","north","no","YYY","2015","0",NA
"36","north","no","YYY","2016","0",NA
"36","north","no","YYY","2017","0",NA
"36","north","no","YYY","2018","0",NA
"36","north","no","NYN","1976","21078.4495239347","21078.4495239347"
"36","north","no","NYN","1977",NA,NA
"36","north","no","NYN","1978",NA,NA
"36","north","no","NYN","1979","8170.68624659889","8170.68624659889"
"36","north","no","NYN","1980","5949.38494995253","5949.38494995253"
"36","north","no","NYN","1981",NA,NA
"36","north","no","NYN","1982","34453.5078058412","34453.5078058412"
"36","north","no","NYN","1983","3504.49976715945","3504.49976715945"
"36","north","no","NYN","1984",NA,NA
"36","north","no","NYN","1985","5601.68641617908","5601.68641617908"
"36","north","no","NYN","1986","8276596.08226907","8276596.08226907"
"36","north","no","NYN","1987","425319.849984512","425319.849984512"
"36","north","no","NYN","1988","1054743.40335771","1054743.40335771"
"36","north","no","NYN","1989","539047.718538885","539047.718538885"
"36","north","no","NYN","1990","155233.027552097","155233.027552097"
"36","north","no","NYN","1991","143047.3682303","143047.3682303"
"36","north","no","NYN","1992","1023439.53983144","1023439.53983144"
"36","north","no","NYN","1993","302396.475114079","302396.475114079"
"36","north","no","NYN","1994","83459.1598752287","83459.1598752287"
"36","north","no","NYN","1995","83114.2634789586","83114.2634789586"
"36","north","no","NYN","1996","5333.1243894326","5333.1243894326"
"36","north","no","NYN","1997","296284.945332364","296284.945332364"
"36","north","no","NYN","1998","36681.4048462833","36681.4048462833"
"36","north","no","NYN","1999","564067.698183201","564067.698183201"
"36","north","no","NYN","2000","48801.457956192","48801.457956192"
"36","north","no","NYN","2001","55782.1120842021","55782.1120842021"
"36","north","no","NYN","2002","206965.824294539","206965.824294539"
"36","north","no","NYN","2003","12537.5356808955","12537.5356808955"
"36","north","no","NYN","2004","17792.1213518392","17792.1213518392"
"36","north","no","NYN","2005","5117.66722415851","5117.66722415851"
"36","north","no","NYN","2006","4273.57400518292","4273.57400518292"
"36","north","no","NYN","2007","223991.247362874","223991.247362874"
"36","north","no","NYN","2008","1057541.86020977","1057541.86020977"
"36","north","no","NYN","2009","7857702.86159923","7857702.86159923"
"36","north","no","NYN","2010","6379340.19925035","6379340.19925035"
"36","north","no","NYN","2011","0",NA
"36","north","no","NYN","2012","425695.523129316","425695.523129316"
"36","north","no","NYN","2013","981388.448639754","981388.448639754"
"36","north","no","NYN","2014","0",NA
"36","north","no","NYN","2015","709208.739605941","709208.739605941"
"36","north","no","NYN","2016","11316728.2193763","11316728.2193763"
"36","north","no","NYN","2017","1436265.79979628","1436265.79979628"
"36","north","no","NYN","2018","34783.5228365611","34783.5228365611"
"36","north","no","YYN","1976","20048.2260028242","20048.2260028242"
"36","north","no","YYN","1977","0",NA
"36","north","no","YYN","1978","14648.7738954926","14648.7738954926"
"36","north","no","YYN","1979","9399.84582933814","9399.84582933814"
"36","north","no","YYN","1980","6801.18654930764","6801.18654930764"
"36","north","no","YYN","1981","96393.426164345","96393.426164345"
"36","north","no","YYN","1982","39697.7202095249","39697.7202095249"
"36","north","no","YYN","1983","4019.53355808967","4019.53355808967"
"36","north","no","YYN","1984","95216.1789573399","95216.1789573399"
"36","north","no","YYN","1985","6458.5956789896","6458.5956789896"
"36","north","no","YYN","1986","9543204.22976859","9543204.22976859"
"36","north","no","YYN","1987","487961.222637862","487961.222637862"
"36","north","no","YYN","1988","1213358.86049967","1213358.86049967"
"36","north","no","YYN","1989","616881.704854194","616881.704854194"
"36","north","no","YYN","1990","176393.950592034","176393.950592034"
"36","north","no","YYN","1991","161722.89032129","161722.89032129"
"36","north","no","YYN","1992","1171515.95072318","1171515.95072318"
"36","north","no","YYN","1993","347585.411588042","347585.411588042"
"36","north","no","YYN","1994","96093.9868193541","96093.9868193541"
"36","north","no","YYN","1995","94713.7861024163","94713.7861024163"
"36","north","no","YYN","1996","6115.77596046747","6115.77596046747"
"36","north","no","YYN","1997","336699.742019847","336699.742019847"
"36","north","no","YYN","1998","42265.7865977564","42265.7865977564"
"36","north","no","YYN","1999","650269.540513491","650269.540513491"
"36","north","no","YYN","2000","56242.7239665266","56242.7239665266"
"36","north","no","YYN","2001","64581.8133212696","64581.8133212696"
"36","north","no","YYN","2002","218229.552168111","218229.552168111"
"36","north","no","YYN","2003","14576.6258058375","14576.6258058375"
"36","north","no","YYN","2004","20499.8440954111","20499.8440954111"
"36","north","no","YYN","2005","5923.21634802945","5923.21634802945"
"36","north","no","YYN","2006","5685.31945578492","5685.31945578492"
"36","north","no","YYN","2007","259194.638799589","259194.638799589"
"36","north","no","YYN","2008","1037279.80120933","1037279.80120933"
"36","north","no","YYN","2009","8995452.4882874","8995452.4882874"
"36","north","no","YYN","2010","7355358.75078292","7355358.75078292"
"36","north","no","YYN","2011","0",NA
"36","north","no","YYN","2012","493066.778486218","493066.778486218"
"36","north","no","YYN","2013","1131423.64437218","1131423.64437218"
"36","north","no","YYN","2014","0",NA
"36","north","no","YYN","2015","813654.044314395","813654.044314395"
"36","north","no","YYN","2016","11933889.7690352","11933889.7690352"
"36","north","no","YYN","2017","1466921.72927885","1466921.72927885"
"36","north","no","YYN","2018","37129.1375305693","37129.1375305693"
"36","north","no","NNY","1976",NA,NA
"36","north","no","NNY","1977",NA,NA
"36","north","no","NNY","1978",NA,NA
"36","north","no","NNY","1979",NA,NA
"36","north","no","NNY","1980","0",NA
"36","north","no","NNY","1981",NA,NA
"36","north","no","NNY","1982",NA,NA
"36","north","no","NNY","1983","0",NA
"36","north","no","NNY","1984",NA,NA
"36","north","no","NNY","1985","0",NA
"36","north","no","NNY","1986","0",NA
"36","north","no","NNY","1987","0",NA
"36","north","no","NNY","1988","0",NA
"36","north","no","NNY","1989","0",NA
"36","north","no","NNY","1990","0",NA
"36","north","no","NNY","1991","0",NA
"36","north","no","NNY","1992","73773.9428594508","73773.9428594508"
"36","north","no","NNY","1993","0",NA
"36","north","no","NNY","1994","0",NA
"36","north","no","NNY","1995","0",NA
"36","north","no","NNY","1996","0",NA
"36","north","no","NNY","1997","0",NA
"36","north","no","NNY","1998","0",NA
"36","north","no","NNY","1999","0",NA
"36","north","no","NNY","2000","0",NA
"36","north","no","NNY","2001","0",NA
"36","north","no","NNY","2002","304572.09402032","304572.09402032"
"36","north","no","NNY","2003","0",NA
"36","north","no","NNY","2004","0",NA
"36","north","no","NNY","2005","0",NA
"36","north","no","NNY","2006","0",NA
"36","north","no","NNY","2007","0",NA
"36","north","no","NNY","2008","43945.4133733062","43945.4133733062"
"36","north","no","NNY","2009","220218.09939668","220218.09939668"
"36","north","no","NNY","2010","0",NA
"36","north","no","NNY","2011","0",NA
"36","north","no","NNY","2012","0",NA
"36","north","no","NNY","2013","0",NA
"36","north","no","NNY","2014","0",NA
"36","north","no","NNY","2015","0",NA
"36","north","no","NNY","2016","0",NA
"36","north","no","NNY","2017","132214.394040003","132214.394040003"
"36","north","no","NNY","2018","0",NA
"36","north","no","YNY","1976","0",NA
"36","north","no","YNY","1977","0",NA
"36","north","no","YNY","1978","0",NA
"36","north","no","YNY","1979","0",NA
"36","north","no","YNY","1980","0",NA
"36","north","no","YNY","1981","0",NA
"36","north","no","YNY","1982","0",NA
"36","north","no","YNY","1983","0",NA
"36","north","no","YNY","1984","0",NA
"36","north","no","YNY","1985","0",NA
"36","north","no","YNY","1986","0",NA
"36","north","no","YNY","1987","0",NA
"36","north","no","YNY","1988","0",NA
"36","north","no","YNY","1989","0",NA
"36","north","no","YNY","1990","0",NA
"36","north","no","YNY","1991","0",NA
"36","north","no","YNY","1992","84927.6331761945","84927.6331761945"
"36","north","no","YNY","1993","0",NA
"36","north","no","YNY","1994","0",NA
"36","north","no","YNY","1995","0",NA
"36","north","no","YNY","1996","0",NA
"36","north","no","YNY","1997","0",NA
"36","north","no","YNY","1998","0",NA
"36","north","no","YNY","1999","0",NA
"36","north","no","YNY","2000","0",NA
"36","north","no","YNY","2001","0",NA
"36","north","no","YNY","2002","351047.551201475","351047.551201475"
"36","north","no","YNY","2003","0",NA
"36","north","no","YNY","2004","0",NA
"36","north","no","YNY","2005","0",NA
"36","north","no","YNY","2006","0",NA
"36","north","no","YNY","2007","0",NA
"36","north","no","YNY","2008","50877.9612770515","50877.9612770515"
"36","north","no","YNY","2009","253718.489975843","253718.489975843"
"36","north","no","YNY","2010","0",NA
"36","north","no","YNY","2011","0",NA
"36","north","no","YNY","2012","0",NA
"36","north","no","YNY","2013","0",NA
"36","north","no","YNY","2014","0",NA
"36","north","no","YNY","2015","0",NA
"36","north","no","YNY","2016","0",NA
"36","north","no","YNY","2017","152374.846211029","152374.846211029"
"36","north","no","YNY","2018","0",NA
"36","north","no","NNN","1976",NA,NA
"36","north","no","NNN","1977",NA,NA
"36","north","no","NNN","1978",NA,NA
"36","north","no","NNN","1979",NA,NA
"36","north","no","NNN","1980","41104.8414723993","41104.8414723993"
"36","north","no","NNN","1981",NA,NA
"36","north","no","NNN","1982",NA,NA
"36","north","no","NNN","1983","0",NA
"36","north","no","NNN","1984",NA,NA
"36","north","no","NNN","1985","0",NA
"36","north","no","NNN","1986","2746711.76885875","2746711.76885875"
"36","north","no","NNN","1987","3437278.78762993","3437278.78762993"
"36","north","no","NNN","1988","0",NA
"36","north","no","NNN","1989","36332.4653041418","36332.4653041418"
"36","north","no","NNN","1990","117729.448914971","117729.448914971"
"36","north","no","NNN","1991","334937.269873388","334937.269873388"
"36","north","no","NNN","1992","73773.9428594508","73773.9428594508"
"36","north","no","NNN","1993","549749.042378033","549749.042378033"
"36","north","no","NNN","1994","0",NA
"36","north","no","NNN","1995","44064.3182919422","44064.3182919422"
"36","north","no","NNN","1996","24887.9138173521","24887.9138173521"
"36","north","no","NNN","1997","30920.0724235845","30920.0724235845"
"36","north","no","NNN","1998","88035.3716310798","88035.3716310798"
"36","north","no","NNN","1999","0",NA
"36","north","no","NNN","2000","24400.728978096","24400.728978096"
"36","north","no","NNN","2001","0",NA
"36","north","no","NNN","2002","304572.09402032","304572.09402032"
"36","north","no","NNN","2003","24378.5416017412","24378.5416017412"
"36","north","no","NNN","2004","0",NA
"36","north","no","NNN","2005","0",NA
"36","north","no","NNN","2006","18162.6895220274","18162.6895220274"
"36","north","no","NNN","2007","0",NA
"36","north","no","NNN","2008","2502206.64504399","2502206.64504399"
"36","north","no","NNN","2009","76303677.580608","76303677.580608"
"36","north","no","NNN","2010","0",NA
"36","north","no","NNN","2011","0",NA
"36","north","no","NNN","2012","124914.516439491","124914.516439491"
"36","north","no","NNN","2013","0",NA
"36","north","no","NNN","2014","0",NA
"36","north","no","NNN","2015","44792.1309224805","44792.1309224805"
"36","north","no","NNN","2016","55209296.5096301","55209296.5096301"
"36","north","no","NNN","2017","3679505.87504836","3679505.87504836"
"36","north","no","NNN","2018","21890.2982229132","21890.2982229132"
"36","north","no","YNN","1976","87478.5819021728","87478.5819021728"
"36","north","no","YNN","1977","0",NA
"36","north","no","YNN","1978","50604.8552753379","50604.8552753379"
"36","north","no","YNN","1979","143166.825559133","143166.825559133"
"36","north","no","YNN","1980","46990.0161588528","46990.0161588528"
"36","north","no","YNN","1981","0",NA
"36","north","no","YNN","1982","0",NA
"36","north","no","YNN","1983","0",NA
"36","north","no","YNN","1984","0",NA
"36","north","no","YNN","1985","0",NA
"36","north","no","YNN","1986","3167054.56083363","3167054.56083363"
"36","north","no","YNN","1987","3943523.35029782","3943523.35029782"
"36","north","no","YNN","1988","0",NA
"36","north","no","YNN","1989","38270.3061685584","38270.3061685584"
"36","north","no","YNN","1990","126450.939287238","126450.939287238"
"36","north","no","YNN","1991","370784.583869647","370784.583869647"
"36","north","no","YNN","1992","84927.6331761945","84927.6331761945"
"36","north","no","YNN","1993","630631.328004505","630631.328004505"
"36","north","no","YNN","1994","0",NA
"36","north","no","YNN","1995","50753.7547009583","50753.7547009583"
"36","north","no","YNN","1996","28540.2878155148","28540.2878155148"
"36","north","no","YNN","1997","38926.3803067379","38926.3803067379"
"36","north","no","YNN","1998","101437.887834615","101437.887834615"
"36","north","no","YNN","1999","0",NA
"36","north","no","YNN","2000","28121.3619832633","28121.3619832633"
"36","north","no","YNN","2001","0",NA
"36","north","no","YNN","2002","351047.551201475","351047.551201475"
"36","north","no","YNN","2003","28343.4390669062","28343.4390669062"
"36","north","no","YNN","2004","0",NA
"36","north","no","YNN","2005","0",NA
"36","north","no","YNN","2006","24162.6076870859","24162.6076870859"
"36","north","no","YNN","2007","0",NA
"36","north","no","YNN","2008","2544481.09932586","2544481.09932586"
"36","north","no","YNN","2009","87767291.9344829","87767291.9344829"
"36","north","no","YNN","2010","0",NA
"36","north","no","YNN","2011","0",NA
"36","north","no","YNN","2012","144683.68789557","144683.68789557"
"36","north","no","YNN","2013","0",NA
"36","north","no","YNN","2014","0",NA
"36","north","no","YNN","2015","51388.6764830145","51388.6764830145"
"36","north","no","YNN","2016","58204509.2499137","58204509.2499137"
"36","north","no","YNN","2017","3708682.60625982","3708682.60625982"
"36","north","no","YNN","2018","19836.860036118","19836.860036118"
"36","south","yes","NYY","1976","0",NA
"36","south","yes","NYY","1977","0",NA
"36","south","yes","NYY","1978","11607.5550922441","11607.5550922441"
"36","south","yes","NYY","1979","0",NA
"36","south","yes","NYY","1980","24422.8709236955","24422.8709236955"
"36","south","yes","NYY","1981","68082.6916684917","68082.6916684917"
"36","south","yes","NYY","1982","0",NA
"36","south","yes","NYY","1983","2903.94617166042","2903.94617166042"
"36","south","yes","NYY","1984","6950.81024564634","6950.81024564634"
"36","south","yes","NYY","1985","0",NA
"36","south","yes","NYY","1986","4095242.22639814","4095242.22639814"
